# x y y_err
2.935379393827153294e-01 6.242333830534599892e-01 5.000000000000000000e-01
4.478747697031848496e-01 9.020121557415079483e-01 5.526315789473683626e-01
7.511253799237449513e-01 3.731363427460990145e+00 6.052631578947368363e-01
1.154599000754630289e+00 2.537248065247935447e+00 6.578947368421053099e-01
1.709133091856530617e+00 2.696536462827759273e+00 7.105263157894736725e-01
1.716393184293318885e+00 3.400422023356509005e+00 7.631578947368420351e-01
3.296834437932767425e+00 6.666399393241954741e+00 8.157894736842105088e-01
3.834100563995615829e+00 7.535753325256528967e+00 8.684210526315789824e-01
3.956432714574162901e+00 8.640090383183926193e+00 9.210526315789473450e-01
4.226692649642298960e+00 9.146716627053420368e+00 9.736842105263157077e-01
5.003927487284646425e+00 9.321178854112199375e+00 1.026315789473684070e+00
5.254592343071712079e+00 9.397903685299942467e+00 1.078947368421052655e+00
5.688255673154227310e+00 1.053032568402594293e+01 1.131578947368421018e+00
6.092813972897237917e+00 8.881757504471828213e+00 1.184210526315789380e+00
6.999465203166584715e+00 1.066232091610713439e+01 1.236842105263157965e+00
7.875806134133073400e+00 1.294376797805960244e+01 1.289473684210526327e+00
8.322738624308536615e+00 1.416724568509989446e+01 1.342105263157894690e+00
8.591394003009479974e+00 1.334112147497657297e+01 1.394736842105263053e+00
9.539390509248070416e+00 1.632877439454165369e+01 1.447368421052631415e+00
9.645148164963323723e+00 1.405452286147426122e+01 1.500000000000000000e+00
