# x y y_err
3.039534966517087877e-01 1.915566327652522327e+00 5.000000000000000000e-01
8.510114902173049334e-01 3.952426565938163883e+00 5.526315789473683626e-01
9.314859541754405559e-01 2.099598340564919674e+00 6.052631578947368363e-01
1.327516584039941661e+00 3.984088485077737385e+00 6.578947368421053099e-01
1.661524375299487932e+00 3.112867070831803140e+00 7.105263157894736725e-01
1.687098630123846643e+00 3.307912037114236536e+00 7.631578947368420351e-01
2.317206743130996394e+00 3.706468143606193255e+00 8.157894736842105088e-01
2.893387683731360127e+00 5.274107894138432506e+00 8.684210526315789824e-01
2.918542958059027193e+00 7.038918435745049607e+00 9.210526315789473450e-01
3.758786924065753432e+00 7.807416482118624046e+00 9.736842105263157077e-01
3.775464018080109341e+00 7.173956981520252185e+00 1.026315789473684070e+00
3.928188253536578856e+00 9.003922414036061639e+00 1.078947368421052655e+00
4.511226851815198557e+00 6.399184799810534230e+00 1.131578947368421018e+00
5.103469233429372309e+00 1.099462688635350638e+01 1.184210526315789380e+00
5.380149585186202899e+00 9.706138925111467586e+00 1.236842105263157965e+00
6.073527915549822076e+00 9.137470157337734378e+00 1.289473684210526327e+00
8.666119115547385121e+00 1.475575106414191495e+01 1.342105263157894690e+00
8.707285746542094529e+00 1.293055926737230088e+01 1.394736842105263053e+00
8.763438538931433541e+00 1.397923596940443502e+01 1.447368421052631415e+00
9.933958989863171496e+00 1.633889201003245972e+01 1.500000000000000000e+00
